price_level,level_type,timeframe,created_at,source,anchor_time,completion_time,direction,period,support_touches,resistance_touches
74508.0,Fractal_Low,daily,2025-04-07,fractal,,,,,1,0
75000.0,VP_vah,daily,,volume_profile,,,,2025-04-09,0,0
76144.0,VP_vah,daily,,volume_profile,,,,2025-04-07,1,0
76322.42,HTF_Level_daily,daily,2025-04-09,htf,,,,,1,0
76606.0,Fractal_Low,daily,2025-03-11,fractal,,,,,1,0
77154.0,VP_vah,daily,,volume_profile,,,,2025-04-06,0,0
77169.0,VP_poc,daily,,volume_profile,,,,2025-04-09,0,0
77233.0,VP_vah,daily,,volume_profile,,,,2025-04-08,0,0
77501.0,VP_vah,daily,,volume_profile,,,,2025-03-10,1,0
77505.105,Fib_0.75_daily,daily,2025-04-15,fibonacci,2025-04-07,2025-04-15,low_to_high,,1,0
78006.0,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-04-02,2025-04-07,high_to_low,,1,0
78072.3575,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,1,0
78258.52,Fractal_Low,daily,2025-02-28,fractal,,,,,1,0
78392.0,VP_poc,daily,,volume_profile,,,,2025-04-07,0,0
78430.0,HTF_Level_daily,daily,2025-04-07,htf,,,,,0,1
78595.86,HTF_Level_daily,daily,2025-03-11,htf,,,,,0,2
78781.9275,Fib_0.75_daily,daily,2025-03-14,fibonacci,2025-03-11,2025-03-14,low_to_high,,1,2
78835.81962,Fib_0.639_daily,daily,2025-04-15,fibonacci,2025-04-07,2025-04-15,low_to_high,,1,2
78840.0,VP_poc,daily,,volume_profile,,,,2025-04-06,1,2
78896.0,VP_vah,daily,,volume_profile,,,,2025-02-28,1,2
78969.0,VP_vah,daily,,volume_profile,,,,2025-03-11,1,2
79083.66,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-03-06,2025-04-07,high_to_low,,1,2
79163.24,HTF_Level_daily,daily,2025-04-08,htf,,,,,1,1
79200.0,VP_poc,daily,,volume_profile,,,,2025-03-10,1,1
79317.9175,Fib_0.75_daily,daily,2025-03-20,fibonacci,2025-03-11,2025-03-20,low_to_high,,1,1
79447.0,VP_val,daily,,volume_profile,,,,2025-04-07,0,0
79560.0,VP_poc,daily,,volume_profile,,,,2025-04-08,1,0
79607.3,HTF_Level_daily,daily,2025-04-11,htf,,,,,1,0
79631.0,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-03-02,2025-04-07,high_to_low,,1,0
79645.8575,Fib_0.75_daily,daily,2025-03-24,fibonacci,2025-03-11,2025-03-24,low_to_high,,1,0
79709.0,VP_vah,daily,,volume_profile,,,,2025-04-10,1,0
79748.03931000001,Fib_0.639_daily,daily,2025-03-14,fibonacci,2025-03-11,2025-03-14,low_to_high,,1,0
79820.51,Fib_0.75_daily,daily,2025-04-25,fibonacci,2025-04-07,2025-04-25,low_to_high,,1,0
80256.0,VP_poc,daily,,volume_profile,,,,2025-02-28,1,0
80354.92,Fib_0.75_daily,daily,2025-05-02,fibonacci,2025-04-07,2025-05-02,low_to_high,,1,0
80413.0,VP_val,daily,,volume_profile,,,,2025-04-08,1,0
80502.20999999999,Fib_0.50_daily,daily,2025-04-15,fibonacci,2025-04-07,2025-04-15,low_to_high,,1,0
80522.00887,Fib_0.639_daily,daily,2025-03-20,fibonacci,2025-03-11,2025-03-20,low_to_high,,1,0
80657.16,Fib_0.25_daily,daily,2025-03-11,fibonacci,2025-03-06,2025-03-11,high_to_low,,2,0
80749.75,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-02-21,2025-04-07,high_to_low,,1,0
80895.0,VP_val,daily,,volume_profile,,,,2025-04-06,1,0
80915.4975,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-02-07,2025-04-07,high_to_low,,1,0
80957.85500000001,Fib_0.50_daily,daily,2025-03-14,fibonacci,2025-03-11,2025-03-14,low_to_high,,1,0
80960.0,VP_vah,daily,,volume_profile,,,,2025-03-13,1,0
80995.55423,Fib_0.639_daily,daily,2025-03-24,fibonacci,2025-03-11,2025-03-24,low_to_high,,1,0
81115.78,HTF_Level_daily,daily,2025-03-14,htf,,,,,1,0
81123.0,VP_vah,daily,,volume_profile,,,,2025-03-09,0,0
81134.66,Fractal_Low,daily,2025-03-18,fractal,,,,,1,0
81204.5,Fib_0.25_daily,daily,2025-03-11,fibonacci,2025-03-02,2025-03-11,high_to_low,,1,1
81211.24,Fractal_Low,daily,2025-04-03,fractal,,,,,1,1
81278.52,Fractal_Low,daily,2025-03-31,fractal,,,,,1,1
81289.0,VP_poc,daily,,volume_profile,,,,2025-03-11,1,1
81450.0,VP_vah,daily,,volume_profile,,,,2025-04-11,1,1
81500.0,Fractal_Low,daily,2025-03-04,fractal,,,,,2,1
81504.0,Fib_0.50_daily,daily,2025-04-07,fibonacci,2025-04-02,2025-04-07,high_to_low,,1,1
81535.0,VP_vah,daily,,volume_profile,,,,2025-03-31,1,0
81618.0,VP_vah,daily,,volume_profile,,,,2025-03-12,1,0
81636.715,Fib_0.50_daily,daily,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,1,0
81645.0,VP_vah,daily,,volume_profile,,,,2025-03-29,1,0
81830.0,VP_val,daily,,volume_profile,,,,2025-03-10,1,0
81838.0,VP_poc,daily,,volume_profile,,,,2025-04-10,1,0
81848.0,VP_vah,daily,,volume_profile,,,,2025-03-18,1,0
81919.0,VP_poc,daily,,volume_profile,,,,2025-03-31,1,0
82013.0,VP_vah,daily,,volume_profile,,,,2025-03-04,1,0
82029.83499999999,Fib_0.50_daily,daily,2025-03-20,fibonacci,2025-03-11,2025-03-20,low_to_high,,1,0
82047.0,VP_val,daily,,volume_profile,,,,2025-04-09,1,0
82092.0,VP_val,daily,,volume_profile,,,,2025-03-11,1,0
82110.0,VP_vah,daily,,volume_profile,,,,2025-04-03,1,0
82178.4225,Fib_0.25_daily,daily,2025-03-18,fibonacci,2025-03-14,2025-03-18,high_to_low,,1,0
82179.26444,Fib_0.639_daily,daily,2025-04-25,fibonacci,2025-04-07,2025-04-25,low_to_high,,0,0
82222.0,VP_vah,daily,,volume_profile,,,,2025-04-04,0,0
82256.0,VP_vah,daily,,volume_profile,,,,2025-02-26,0,0
82304.0,VP_poc,daily,,volume_profile,,,,2025-04-11,1,0
82323.25,Fib_0.25_daily,daily,2025-03-11,fibonacci,2025-02-21,2025-03-11,high_to_low,,1,0
82335.8625,Fib_0.75_daily,daily,2025-05-12,fibonacci,2025-04-07,2025-05-12,low_to_high,,1,0
82375.0,VP_vah,daily,,volume_profile,,,,2025-03-30,1,0
82390.0,HTF_Level_daily,daily,2025-03-31,htf,,,,,1,0
82400.0,VP_vah,daily,,volume_profile,,,,2025-03-16,1,0
82443.89,Fib_0.75_daily,daily,2025-03-02,fibonacci,2025-02-28,2025-03-02,low_to_high,,1,0
82488.9975,Fib_0.25_daily,daily,2025-03-11,fibonacci,2025-02-07,2025-03-11,high_to_low,,1,0
82495.36,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-01-30,2025-04-07,high_to_low,,1,0
82500.0,VP_poc,daily,,volume_profile,,,,2025-03-29,1,0
82516.28,HTF_Level_daily,daily,2025-04-03,htf,,,,,1,0
82574.52,HTF_Level_daily,daily,2025-03-17,htf,,,,,1,0
82575.0,VP_poc,daily,,volume_profile,,,,2025-03-16,1,0
82582.0,VP_vah,daily,,volume_profile,,,,2025-03-19,1,0
82615.22,HTF_Level_daily,daily,2025-04-10,htf,,,,,1,0
82661.0,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-01-24,2025-04-07,high_to_low,,1,0
82685.715,Fib_0.50_daily,daily,2025-03-24,fibonacci,2025-03-11,2025-03-24,low_to_high,,1,0
82712.0,VP_poc,daily,,volume_profile,,,,2025-03-09,1,0
82714.4125,Fib_0.75_daily,daily,2025-03-20,fibonacci,2025-03-18,2025-03-20,low_to_high,,1,0
82715.03,HTF_Level_daily,daily,2025-03-19,htf,,,,,1,0
82753.0,VP_poc,daily,,volume_profile,,,,2025-03-12,1,0
82753.0,VP_val,daily,,volume_profile,,,,2025-04-10,1,0
82826.0,VP_vah,daily,,volume_profile,,,,2025-03-17,1,0
82829.0,VP_val,daily,,volume_profile,,,,2025-02-28,1,0
82861.0,VP_vah,daily,,volume_profile,,,,2025-03-14,1,0
82863.0,VP_val,daily,,volume_profile,,,,2025-03-31,1,0
82949.0,VP_vah,daily,,volume_profile,,,,2025-04-05,1,0
82950.95247999999,Fib_0.639_daily,daily,2025-05-02,fibonacci,2025-04-07,2025-05-02,low_to_high,,1,0
83033.43000000001,Fib_0.25_daily,daily,2025-04-03,fibonacci,2025-04-02,2025-04-03,high_to_low,,2,0
83042.35250000001,Fib_0.75_daily,daily,2025-03-24,fibonacci,2025-03-18,2025-03-24,low_to_high,,2,0
83050.0,VP_poc,daily,,volume_profile,,,,2025-04-04,2,0
83079.0,VP_poc,daily,,volume_profile,,,,2025-03-30,2,0
83082.0,VP_poc,daily,,volume_profile,,,,2025-03-18,2,0
83083.89,Fib_0.75_daily,daily,2025-04-02,fibonacci,2025-03-31,2025-04-02,low_to_high,,2,0
83099.7875,Fib_0.25_daily,daily,2025-04-03,fibonacci,2025-03-24,2025-04-03,high_to_low,,2,0
83111.64,Fractal_Low,daily,2025-04-16,fractal,,,,,2,0
83133.7825,Fib_0.25_daily,daily,2025-03-14,fibonacci,2025-03-11,2025-03-14,low_to_high,,2,0
83145.0,VP_vah,daily,,volume_profile,,,,2025-04-12,2,0
83150.2475,Fib_0.25_daily,daily,2025-03-31,fibonacci,2025-03-24,2025-03-31,high_to_low,,2,0
83202.0,VP_poc,daily,,volume_profile,,,,2025-03-13,2,0
83222.185,Fib_0.50_daily,daily,2025-03-18,fibonacci,2025-03-14,2025-03-18,high_to_low,,2,0
83271.0,VP_vah,daily,,volume_profile,,,,2025-04-16,2,0
83278.0,Fib_0.25_daily,daily,2025-04-07,fibonacci,2025-01-20,2025-04-07,high_to_low,,2,0
83319.0,VP_val,daily,,volume_profile,,,,2025-03-12,2,0
83344.0,VP_poc,daily,,volume_profile,,,,2025-04-03,2,0
83358.0,VP_poc,daily,,volume_profile,,,,2025-03-17,2,0
83360.0,VP_val,daily,,volume_profile,,,,2025-03-30,2,0
83368.0,VP_val,daily,,volume_profile,,,,2025-03-18,2,0
83415.82261,Fib_0.639_daily,daily,2025-03-20,fibonacci,2025-03-18,2025-03-20,low_to_high,,2,0
83448.888,Fib_0.639_daily,daily,2025-04-07,fibonacci,2025-04-02,2025-04-07,high_to_low,,2,0
83451.0,VP_val,daily,,volume_profile,,,,2025-03-29,2,0
83499.315,Fib_0.25_daily,daily,2025-04-15,fibonacci,2025-04-07,2025-04-15,low_to_high,,2,0
83555.0,VP_poc,daily,,volume_profile,,,,2025-04-12,2,0
83562.64,Fib_0.25_daily,daily,2025-02-28,fibonacci,2025-02-21,2025-02-28,high_to_low,,2,0
83618.49777,Fib_0.639_daily,daily,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,2,0
83619.0,VP_vah,daily,,volume_profile,,,,2025-04-01,2,0
83631.0,VP_poc,daily,,volume_profile,,,,2025-04-05,2,0
83643.99,HTF_Level_daily,daily,2025-04-16,htf,,,,,2,0
83659.32,Fib_0.50_daily,daily,2025-04-07,fibonacci,2025-03-06,2025-04-07,high_to_low,,2,0
83662.0,VP_poc,daily,,volume_profile,,,,2025-04-16,2,0
83680.12,HTF_Level_daily,daily,2025-03-13,htf,,,,,2,0
83698.0,VP_poc,daily,,volume_profile,,,,2025-03-04,2,0
83711.0,VP_vah,daily,,volume_profile,,,,2025-03-21,2,0
83728.38750000001,Fib_0.25_daily,daily,2025-02-28,fibonacci,2025-02-07,2025-02-28,high_to_low,,2,0
83760.0,HTF_Level_daily,daily,2025-04-14,htf,,,,,1,0
83802.51695,Fib_0.639_daily,daily,2025-03-18,fibonacci,2025-03-14,2025-03-18,high_to_low,,1,0
83816.0,VP_vah,daily,,volume_profile,,,,2025-03-28,1,0
83840.59,HTF_Level_daily,daily,2025-03-23,htf,,,,,1,0
83857.0,VP_val,daily,,volume_profile,,,,2025-03-17,1,0
83873.0,VP_poc,daily,,volume_profile,,,,2025-03-19,1,0
83874.0,VP_val,daily,,volume_profile,,,,2025-04-04,1,0
83876.0,Fib_0.75_daily,daily,2025-05-22,fibonacci,2025-04-07,2025-05-22,low_to_high,,1,0
83885.47428,Fib_0.639_daily,daily,2025-04-02,fibonacci,2025-03-31,2025-04-02,low_to_high,,1,0
83889.36796999999,Fib_0.639_daily,daily,2025-03-24,fibonacci,2025-03-18,2025-03-24,low_to_high,,1,0
83889.87,HTF_Level_daily,daily,2025-04-05,htf,,,,,1,0
83895.0,VP_val,daily,,volume_profile,,,,2025-04-03,1,0
83949.52,Fractal_Low,daily,2025-04-20,fractal,,,,,1,0
83957.83499999999,Fib_0.25_daily,daily,2025-04-16,fibonacci,2025-04-15,2025-04-16,high_to_low,,1,0
83977.0,VP_val,daily,,volume_profile,,,,2025-04-05,1,0
84010.02,HTF_Level_daily,daily,2025-03-18,htf,,,,,1,0
84011.0,VP_vah,daily,,volume_profile,,,,2025-03-15,1,0
84011.0,VP_val,daily,,volume_profile,,,,2025-03-16,1,0
84012.0,VP_vah,daily,,volume_profile,,,,2025-04-13,1,0
84013.0,VP_vah,daily,,volume_profile,,,,2025-03-22,1,0
84032.0,VP_vah,daily,,volume_profile,,,,2025-04-20,1,0
84068.86,Fib_0.25_daily,daily,2025-03-11,fibonacci,2025-01-30,2025-03-11,high_to_low,,1,0
84070.0,VP_val,daily,,volume_profile,,,,2025-04-11,1,0
84101.0,VP_poc,daily,,volume_profile,,,,2025-03-21,1,0
84120.0,VP_poc,daily,,volume_profile,,,,2025-02-26,1,0
84199.0,VP_vah,daily,,volume_profile,,,,2025-02-27,1,0
84200.0,VP_val,daily,,volume_profile,,,,2025-03-13,2,0
84204.0,VP_poc,daily,,volume_profile,,,,2025-03-14,2,0
84222.0,VP_poc,daily,,volume_profile,,,,2025-03-22,2,0
84234.5,Fib_0.25_daily,daily,2025-03-11,fibonacci,2025-01-24,2025-03-11,high_to_low,,2,0
84250.09,HTF_Level_daily,daily,2025-02-27,htf,,,,,3,0
84259.0,VP_vah,daily,,volume_profile,,,,2025-03-23,2,0
84265.94750000001,Fib_0.75_daily,daily,2025-03-18,fibonacci,2025-03-14,2025-03-18,high_to_low,,2,0
84294.16500000001,Fib_0.50_daily,daily,2025-03-20,fibonacci,2025-03-18,2025-03-20,low_to_high,,2,0
84300.0,VP_poc,daily,,volume_profile,,,,2025-03-15,2,0
84302.19428,Fib_0.639_daily,daily,2025-03-02,fibonacci,2025-02-28,2025-03-02,low_to_high,,2,0
84308.0,VP_vah,daily,,volume_profile,,,,2025-04-17,1,0
84320.0,VP_val,daily,,volume_profile,,,,2025-03-22,1,0
84327.66,Fib_0.75_daily,daily,2025-03-06,fibonacci,2025-03-04,2025-03-06,low_to_high,,1,0
84338.44,HTF_Level_daily,daily,2025-03-16,htf,,,,,0,1
84346.0,VP_val,daily,,volume_profile,,,,2025-04-16,0,1
84349.95,HTF_Level_daily,daily,2025-03-01,htf,,,,,0,2
84391.0,VP_vah,daily,,volume_profile,,,,2025-04-14,0,2
84397.0,VP_val,daily,,volume_profile,,,,2025-03-21,0,1
84420.0,VP_vah,daily,,volume_profile,,,,2025-03-20,0,1
84426.0,VP_vah,daily,,volume_profile,,,,2025-04-18,0,1
84474.7,HTF_Level_daily,daily,2025-04-19,htf,,,,,0,1
84477.0,VP_vah,daily,,volume_profile,,,,2025-03-01,0,1
84500.0,VP_val,daily,,volume_profile,,,,2025-03-15,0,1
84504.0,VP_vah,daily,,volume_profile,,,,2025-04-02,0,1
84524.0,VP_poc,daily,,volume_profile,,,,2025-04-13,0,1
84577.0,VP_vah,daily,,volume_profile,,,,2025-04-15,0,1
84591.58,HTF_Level_daily,daily,2025-04-15,htf,,,,,0,1
84599.0,VP_poc,daily,,volume_profile,,,,2025-04-18,0,1
84694.0,VP_poc,daily,,volume_profile,,,,2025-02-27,0,1
84708.32,Fib_0.50_daily,daily,2025-03-11,fibonacci,2025-03-06,2025-03-11,high_to_low,,0,1
84708.57,HTF_Level_daily,daily,2025-02-28,htf,,,,,0,2
84735.0,VP_poc,daily,,volume_profile,,,,2025-04-17,0,2
84738.0,VP_val,daily,,volume_profile,,,,2025-04-18,0,2
84741.7525,Fib_0.25_daily,daily,2025-03-20,fibonacci,2025-03-11,2025-03-20,low_to_high,,0,2
84754.0,Fib_0.50_daily,daily,2025-04-07,fibonacci,2025-03-02,2025-04-07,high_to_low,,0,2
84773.0,VP_poc,daily,,volume_profile,,,,2025-04-14,0,2
84804.03,Fib_0.50_daily,daily,2025-04-16,fibonacci,2025-04-15,2025-04-16,high_to_low,,0,2
84829.0,VP_poc,daily,,volume_profile,,,,2025-03-01,0,2
84851.5,Fib_0.25_daily,daily,2025-03-11,fibonacci,2025-01-20,2025-03-11,high_to_low,,0,2
84855.62,Fib_0.50_daily,daily,2025-04-03,fibonacci,2025-04-02,2025-04-03,high_to_low,,0,2
84875.0,Fib_0.25_daily,daily,2025-03-04,fibonacci,2025-03-02,2025-03-04,high_to_low,,0,1
84889.26000000001,Fib_0.50_daily,daily,2025-04-02,fibonacci,2025-03-31,2025-04-02,low_to_high,,0,1
84912.0,VP_vah,daily,,volume_profile,,,,2025-04-19,1,1
84947.92,HTF_Level_daily,daily,2025-04-18,htf,,,,,1,0
84950.0,VP_val,daily,,volume_profile,,,,2025-03-14,1,0
84950.045,Fib_0.50_daily,daily,2025-03-24,fibonacci,2025-03-18,2025-03-24,low_to_high,,1,0
84988.33499999999,Fib_0.50_daily,daily,2025-04-03,fibonacci,2025-03-24,2025-04-03,high_to_low,,0,1
85002.0,Fib_0.75_daily,daily,2025-04-07,fibonacci,2025-04-02,2025-04-07,high_to_low,,0,1
85011.0,VP_poc,daily,,volume_profile,,,,2025-03-23,0,1
85021.975,Fib_0.50_daily,daily,2025-03-31,fibonacci,2025-03-24,2025-03-31,high_to_low,,0,2
85050.0,VP_poc,daily,,volume_profile,,,,2025-03-28,0,2
85054.0,VP_val,daily,,volume_profile,,,,2025-04-12,0,2
85075.0,VP_vah,daily,,volume_profile,,,,2025-03-02,0,2
85096.0,VP_val,daily,,volume_profile,,,,2025-04-17,0,2
85110.0,VP_val,daily,,volume_profile,,,,2025-04-14,0,2
85120.0,VP_poc,daily,,volume_profile,,,,2025-04-01,0,2
85133.01999999999,Fib_0.50_daily,daily,2025-04-25,fibonacci,2025-04-07,2025-04-25,low_to_high,,0,2
85145.0,VP_poc,daily,,volume_profile,,,,2025-04-20,0,2
85158.35,HTF_Level_daily,daily,2025-04-02,htf,,,,,0,2
85201.0725,Fib_0.75_daily,daily,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,0,2
85220.0,VP_poc,daily,,volume_profile,,,,2025-04-19,0,2
85274.51441999999,Fib_0.639_daily,daily,2025-04-16,fibonacci,2025-04-15,2025-04-16,high_to_low,,0,1
85276.91,HTF_Level_daily,daily,2025-04-13,htf,,,,,0,1
85282.0,VP_val,daily,,volume_profile,,,,2025-03-19,0,1
85308.25,Fib_0.25_daily,daily,2025-02-28,fibonacci,2025-01-30,2025-02-28,high_to_low,,0,2
85309.71,Fractal_High,daily,2025-03-14,fractal,,,,,0,2
85321.0,VP_val,daily,,volume_profile,,,,2025-04-20,0,2
85355.0,VP_val,daily,,volume_profile,,,,2025-04-19,0,2
85468.0,VP_val,daily,,volume_profile,,,,2025-03-01,0,2
85473.89,Fib_0.25_daily,daily,2025-02-28,fibonacci,2025-01-24,2025-02-28,high_to_low,,0,2
85500.0,VP_val,daily,,volume_profile,,,,2025-04-01,0,1
85571.0,VP_val,daily,,volume_profile,,,,2025-04-13,1,1
85583.14104,Fib_0.639_daily,daily,2025-03-06,fibonacci,2025-03-04,2025-03-06,low_to_high,,1,1
85610.0,VP_val,daily,,volume_profile,,,,2025-03-28,1,1
85620.0,VP_val,daily,,volume_profile,,,,2025-03-09,1,1
85650.225,Fib_0.75_daily,daily,2025-04-16,fibonacci,2025-04-15,2025-04-16,high_to_low,,1,1
85658.0,VP_poc,daily,,volume_profile,,,,2025-04-15,1,1
85679.0,VP_val,daily,,volume_profile,,,,2025-03-23,1,0
85725.5725,Fib_0.25_daily,daily,2025-03-24,fibonacci,2025-03-11,2025-03-24,low_to_high,,1,0
85803.0,Fib_0.50_daily,daily,2025-03-11,fibonacci,2025-03-02,2025-03-11,high_to_low,,1,1
85811.43345,Fib_0.639_daily,daily,2025-05-12,fibonacci,2025-04-07,2025-05-12,low_to_high,,1,1
85819.0,VP_poc,daily,,volume_profile,,,,2025-03-20,1,1
85868.75764,Fib_0.639_daily,daily,2025-04-03,fibonacci,2025-04-02,2025-04-03,high_to_low,,1,1
85873.9175,Fib_0.25_daily,daily,2025-03-20,fibonacci,2025-03-18,2025-03-20,low_to_high,,1,0
85890.0,VP_vah,daily,,volume_profile,,,,2025-03-08,0,0
85895.0,VP_val,daily,,volume_profile,,,,2025-03-04,0,0
85990.0,VP_poc,daily,,volume_profile,,,,2025-03-02,0,0
86000.0,VP_val,daily,,volume_profile,,,,2025-04-15,0,0
86038.36740999999,Fib_0.639_daily,daily,2025-04-03,fibonacci,2025-03-24,2025-04-03,high_to_low,,0,1
86062.65549,Fib_0.639_daily,daily,2025-03-31,fibonacci,2025-03-24,2025-03-31,high_to_low,,0,2
86090.89,Fib_0.25_daily,daily,2025-02-28,fibonacci,2025-01-20,2025-02-28,high_to_low,,0,4
86201.84,Fib_0.50_daily,daily,2025-05-02,fibonacci,2025-04-07,2025-05-02,low_to_high,,0,2
86203.38696,Fib_0.639_daily,daily,2025-04-07,fibonacci,2025-03-06,2025-04-07,high_to_low,,0,2
86221.16,HTF_Level_daily,daily,2025-03-04,htf,,,,,0,2
86258.0,VP_val,daily,,volume_profile,,,,2025-02-27,0,2
86270.0,VP_poc,daily,,volume_profile,,,,2025-03-08,0,2
86273.23999999999,Fib_0.75_daily,daily,2025-04-25,fibonacci,2025-04-16,2025-04-25,low_to_high,,0,2
86463.0,VP_val,daily,,volume_profile,,,,2025-03-08,0,2
86477.0,VP_vah,daily,,volume_profile,,,,2025-03-26,0,2
86496.42,Fractal_High,daily,2025-04-15,fractal,,,,,0,2
86511.0,VP_vah,daily,,volume_profile,,,,2025-02-25,0,2
86532.0,VP_val,daily,,volume_profile,,,,2025-03-20,0,2
86539.0,VP_vah,daily,,volume_profile,,,,2025-03-07,0,2
86590.0,VP_poc,daily,,volume_profile,,,,2025-04-02,0,0
