open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,bearish_fractal,bullish_fractal
2024-12-03 03:00:00,96035.48,96210.42,95916.02,96079.36,565.82005,2024-12-03 03:59:59.999,54358176.15279120,88682,295.32600000,28370294.14473950,0,False,False
2024-12-03 04:00:00,96079.36,96220.0,95900.0,95920.64,580.79822,2024-12-03 04:59:59.999,55794173.46362350,92214,241.09000000,23159062.87715320,0,False,False
2024-12-03 05:00:00,95920.64,96168.0,95848.36,96155.18,572.94235,2024-12-03 05:59:59.999,55014852.29975280,74677,272.18692000,26139358.99839110,0,False,False
2024-12-03 06:00:00,96155.17,96238.1,95522.44,95632.22,1057.77004,2024-12-03 06:59:59.999,101502271.40403800,152659,403.17324000,38676862.09813430,0,True,False
2024-12-03 07:00:00,95632.22,95721.95,95277.35,95550.0,1298.94713,2024-12-03 07:59:59.999,124058226.17476870,281673,536.83187000,51273041.77669500,0,False,False
2024-12-03 08:00:00,95550.0,95662.94,95305.95,95528.0,816.04704,2024-12-03 08:59:59.999,77916306.09398940,125077,355.15754000,33913488.58864650,0,False,False
2024-12-03 09:00:00,95528.0,95539.69,95158.0,95256.01,767.73327,2024-12-03 09:59:59.999,73143750.90824730,109904,313.76341000,29892440.88065450,0,False,False
2024-12-03 10:00:00,95256.0,95482.63,94641.93,94697.9,1328.4358,2024-12-03 10:59:59.999,126297104.59336460,160733,547.36499000,52031123.62814850,0,False,False
2024-12-03 11:00:00,94697.9,95033.99,94595.38,94988.01,1144.2728,2024-12-03 11:59:59.999,108491002.71266940,234822,633.49734000,60063771.20142580,0,False,False
2024-12-03 12:00:00,94988.0,95005.67,94679.51,94813.58,959.39741,2024-12-03 12:59:59.999,90995921.14276780,186972,453.02965000,42969178.31352280,0,False,False
2024-12-03 13:00:00,94813.59,94871.23,93670.0,93715.98,3416.9354,2024-12-03 13:59:59.999,322128078.52200090,426040,1480.22512000,139530267.85036060,0,False,False
2024-12-03 14:00:00,93715.98,95448.97,93578.17,95235.25,5054.59198,2024-12-03 14:59:59.999,476772710.75259730,621474,2738.77928000,258354559.56636890,0,False,True
2024-12-03 15:00:00,95235.25,96250.0,95100.36,95682.54,4112.1537,2024-12-03 15:59:59.999,393837213.68256620,552441,2036.61488000,195084160.16088860,0,True,False
2024-12-03 16:00:00,95682.54,96169.99,94860.0,95112.0,2102.60918,2024-12-03 16:59:59.999,201011101.03502120,351169,976.71221000,93389751.18031760,0,False,False
2024-12-03 17:00:00,95112.0,95900.0,94882.83,95828.0,1569.70182,2024-12-03 17:59:59.999,149602437.51307090,332551,836.09421000,79700784.57179090,0,False,False
2024-12-03 18:00:00,95828.01,95828.01,95270.2,95481.15,1039.5062,2024-12-03 18:59:59.999,99324242.18953160,200133,486.33032000,46463928.76872670,0,False,False
2024-12-03 19:00:00,95481.15,95500.0,94939.77,95428.6,1225.15604,2024-12-03 19:59:59.999,116676329.07675810,221124,632.03221000,60185494.68997250,0,False,False
2024-12-03 20:00:00,95428.61,95680.0,95272.5,95615.06,1517.38179,2024-12-03 20:59:59.999,144943404.99848990,177160,843.87071000,80598708.78141580,0,False,False
2024-12-03 21:00:00,95615.06,96100.0,95545.82,96000.0,1544.87685,2024-12-03 21:59:59.999,148124532.78339900,183592,716.23510000,68674478.27879070,0,False,False
2024-12-03 22:00:00,96000.01,96140.01,95644.44,96117.76,1005.4043,2024-12-03 22:59:59.999,96458182.24286790,129467,477.73425000,45834134.31473400,0,True,False
2024-12-03 23:00:00,96117.76,96124.28,95811.31,95849.69,1041.27227,2024-12-03 23:59:59.999,99906573.81579730,173160,481.11113000,46160057.30761100,0,False,False
2024-12-04 00:00:00,95849.69,96027.35,95572.18,95746.42,1163.38095,2024-12-04 00:59:59.999,111477371.62502670,204875,553.94380000,53075845.64349410,0,False,False
2024-12-04 01:00:00,95746.41,96614.16,95449.98,96216.0,1710.49995,2024-12-04 01:59:59.999,164215154.45075170,283162,925.98118000,88923891.28656550,0,True,False
2024-12-04 02:00:00,96216.0,96223.34,95224.17,95788.0,1285.027,2024-12-04 02:59:59.999,122907759.19071970,279427,574.60238000,54944502.90349890,0,False,True
2024-12-04 03:00:00,95788.01,95896.0,95548.75,95770.32,629.40058,2024-12-04 03:59:59.999,60266760.15907420,84317,274.66209000,26294855.38928220,0,False,False
2024-12-04 04:00:00,95770.32,96050.1,95717.54,96024.8,676.25556,2024-12-04 04:59:59.999,64829111.32888360,95613,346.57331000,33223721.86735660,0,False,False
2024-12-04 05:00:00,96024.8,96480.23,96016.68,96480.22,743.85498,2024-12-04 05:59:59.999,71608374.11855510,126084,361.07933000,34758635.15994390,0,False,False
2024-12-04 06:00:00,96480.22,96714.41,96279.8,96539.68,1201.55961,2024-12-04 06:59:59.999,115978118.25976430,194956,523.13030000,50491425.68390680,0,False,False
2024-12-04 07:00:00,96539.69,96702.79,96404.54,96588.81,985.76728,2024-12-04 07:59:59.999,95165108.49555510,151240,479.35591000,46275931.78164150,0,False,False
2024-12-04 08:00:00,96588.81,96810.12,96524.4,96687.53,965.59916,2024-12-04 08:59:59.999,93364632.97325350,128511,449.00988000,43415629.70708080,0,False,False
2024-12-04 09:00:00,96687.53,96950.0,96661.53,96815.78,1046.92043,2024-12-04 09:59:59.999,101381231.33973780,170828,474.41651000,45938877.44063950,0,True,False
2024-12-04 10:00:00,96815.78,96836.1,96430.0,96512.0,875.0514,2024-12-04 10:59:59.999,84554772.91710850,132688,327.01672000,31603619.18138550,0,False,False
2024-12-04 11:00:00,96511.99,96512.0,96172.0,96190.41,892.53931,2024-12-04 11:59:59.999,86001314.81011110,131770,434.70961000,41887288.72992910,0,False,False
2024-12-04 12:00:00,96190.41,96277.71,95684.67,95967.98,1153.84025,2024-12-04 12:59:59.999,110710076.70711400,279197,536.44517000,51471832.00300780,0,False,False
2024-12-04 13:00:00,95967.98,96011.61,95352.41,95665.51,1444.6641,2024-12-04 13:59:59.999,138224770.89340660,296186,663.63118000,63500960.07919330,0,False,True
2024-12-04 14:00:00,95665.51,96560.0,95456.37,95822.99,2471.04588,2024-12-04 14:59:59.999,237185281.89500070,464183,1239.06690000,118953507.48608620,0,True,False
2024-12-04 15:00:00,95822.99,96386.2,95411.47,95742.81,2889.64076,2024-12-04 15:59:59.999,277215746.27774710,551132,1427.58104000,136967219.10135530,0,False,False
2024-12-04 16:00:00,95742.8,95820.0,94587.83,94847.81,3483.10085,2024-12-04 16:59:59.999,331059045.83396360,548107,1664.43698000,158210289.90261330,0,False,True
2024-12-04 17:00:00,94847.81,95571.63,94685.51,95546.62,1754.08338,2024-12-04 17:59:59.999,166724634.75771310,389054,895.91082000,85147031.94129470,0,False,False
2024-12-04 18:00:00,95546.63,96225.48,95451.0,96111.01,1649.7421,2024-12-04 18:59:59.999,158175597.86324030,296126,825.33003000,79146338.52638070,0,False,False
2024-12-04 19:00:00,96111.01,97232.01,96043.65,97209.64,2580.08489,2024-12-04 19:59:59.999,249353478.56686960,303470,1461.51914000,141286245.07821810,0,False,False
2024-12-04 20:00:00,97209.64,99000.0,97128.52,98747.97,7370.81853,2024-12-04 20:59:59.999,724804427.36262810,720666,4132.05654000,406265045.35298630,0,True,False
2024-12-04 21:00:00,98747.96,98900.0,97416.59,97691.11,3022.15927,2024-12-04 21:59:59.999,296940678.95477740,405036,1369.76020000,134597783.98736000,0,False,False
2024-12-04 22:00:00,97691.11,98598.0,97544.0,98174.61,1637.42365,2024-12-04 22:59:59.999,160785021.18520920,196339,822.42614000,80753650.82756480,0,False,False
2024-12-04 23:00:00,98174.6,99000.0,98164.01,98587.32,2218.07741,2024-12-04 23:59:59.999,219066063.81989510,215757,1270.95596000,125521842.98421510,0,True,False
2024-12-05 00:00:00,98587.32,98799.0,98212.53,98296.01,1885.73231,2024-12-05 00:59:59.999,185763098.19442340,265860,917.01858000,90334819.38559900,0,False,False
2024-12-05 01:00:00,98296.01,98648.47,97888.89,98179.14,2159.70606,2024-12-05 01:59:59.999,212203242.72231780,331980,1019.56886000,100182210.60191400,0,False,True
2024-12-05 02:00:00,98179.14,101616.22,98138.23,101248.19,13614.299579,2024-12-05 02:59:59.999,1365272380.44355291,1002943,8298.35414900,831597402.44289871,0,False,False
2024-12-05 03:00:00,101248.19,104088.0,101248.19,102964.0,12251.751483,2024-12-05 03:59:59.999,1259925511.70785437,1181421,6134.52338700,630664477.76319569,0,True,False
2024-12-05 04:00:00,102964.0,103544.71,102484.0,103339.96,4204.10271,2024-12-05 04:59:59.999,432886845.29644880,526380,1917.58308000,197446390.84574240,0,False,False
2024-12-05 05:00:00,103339.96,103455.13,101706.35,102450.01,3818.61708,2024-12-05 05:59:59.999,392319751.24256340,379758,2087.40962000,214403870.04817600,0,False,False
2024-12-05 06:00:00,102450.01,102662.46,101421.59,101904.02,3820.02291,2024-12-05 06:59:59.999,389486888.90914760,351342,2159.63050000,220170358.11973550,0,False,False
2024-12-05 07:00:00,101904.02,102560.76,101324.16,102236.1,3087.83057,2024-12-05 07:59:59.999,315040581.19340610,297974,1564.00319000,159555773.14894090,0,False,True
2024-12-05 08:00:00,102236.1,102899.99,102236.1,102764.0,3813.37873,2024-12-05 08:59:59.999,391240697.03797630,325839,2439.97205000,250324270.68893470,0,False,False
2024-12-05 09:00:00,102764.01,103159.76,102565.63,102698.24,2204.40307,2024-12-05 09:59:59.999,226643571.72961940,253541,1294.42394000,133117935.59437480,0,True,False
2024-12-05 10:00:00,102698.25,102920.0,102260.0,102280.62,1591.37326,2024-12-05 10:59:59.999,163215560.38358710,218600,661.62906000,67874388.55557490,0,False,False
2024-12-05 11:00:00,102280.62,102672.84,102237.79,102566.91,1395.71099,2024-12-05 11:59:59.999,142969605.79121250,170777,640.42619000,65606172.19966240,0,False,True
2024-12-05 12:00:00,102566.91,103295.99,102452.95,102846.15,2215.64476,2024-12-05 12:59:59.999,227821970.39971640,297355,1106.16723000,113750205.06073580,0,False,False
2024-12-05 13:00:00,102846.16,103250.0,102684.73,102753.9,1851.85906,2024-12-05 13:59:59.999,190690083.56242930,297994,955.47082000,98389791.95961740,0,False,False
2024-12-05 14:00:00,102753.91,103550.0,102280.0,103507.99,3124.41507,2024-12-05 14:59:59.999,321758395.97397900,484332,1543.65970000,158970610.70207940,0,True,False
2024-12-05 15:00:00,103508.0,103540.0,100925.97,101292.01,8058.89896,2024-12-05 15:59:59.999,824406750.21390670,666572,4011.36005000,410779271.43245750,0,False,False
2024-12-05 16:00:00,101292.0,101999.0,100568.02,101037.51,4508.84935,2024-12-05 16:59:59.999,456881643.09306740,624393,2225.35732000,225510899.62118310,0,False,False
2024-12-05 17:00:00,101037.5,101356.0,100533.41,101282.36,2414.13279,2024-12-05 17:59:59.999,243683753.32770730,412259,1242.54681000,125415265.11847700,0,False,False
2024-12-05 18:00:00,101282.37,101521.14,100172.67,100179.24,3771.1155,2024-12-05 18:59:59.999,380347971.75509640,424446,1822.27795000,183802850.87171980,0,False,False
2024-12-05 19:00:00,100179.24,100932.0,98599.36,99028.0,4094.54231,2024-12-05 19:59:59.999,408750690.03421830,547484,1870.69740000,186846068.15942650,0,False,False
2024-12-05 20:00:00,99028.01,99424.0,97888.0,99072.84,5619.97633,2024-12-05 20:59:59.999,554365404.56218630,820119,2621.59550000,258675629.65106510,0,False,False
2024-12-05 21:00:00,99072.84,99479.72,98801.93,98908.02,1883.42416,2024-12-05 21:59:59.999,186762648.24941530,303928,979.00385000,97086430.95914330,0,False,False
2024-12-05 22:00:00,98908.01,99040.0,90500.0,96589.04,14364.88865,2024-12-05 22:59:59.999,1373211392.53840750,1235251,6502.17986000,622304877.59574610,0,False,True
2024-12-05 23:00:00,96589.03,97457.55,95340.0,96945.63,4167.05397,2024-12-05 23:59:59.999,402354503.78769160,591816,2220.21926000,214361404.23705580,0,False,False
2024-12-06 00:00:00,96945.63,97757.51,95981.72,97551.99,3693.49758,2024-12-06 00:59:59.999,358182941.43731220,410042,2020.82420000,195991639.29093120,0,False,False
2024-12-06 01:00:00,97551.99,98828.7,97109.68,98118.38,3073.99532,2024-12-06 01:59:59.999,301216369.30655160,335721,1760.10119000,172543611.63768410,0,True,False
2024-12-06 02:00:00,98118.38,98161.07,97473.68,97589.74,1855.59169,2024-12-06 02:59:59.999,181532787.27698770,267375,926.60591000,90642598.36977070,0,False,False
2024-12-06 03:00:00,97589.75,97752.14,97186.27,97735.29,1879.69228,2024-12-06 03:59:59.999,183179890.66617790,338724,871.66531000,84927123.81244520,0,False,False
2024-12-06 04:00:00,97735.29,97972.85,97370.19,97877.5,917.85636,2024-12-06 04:59:59.999,89689302.30499210,169582,419.27847000,40972747.87340360,0,False,False
2024-12-06 05:00:00,97877.51,98266.66,97633.26,97864.01,1012.8073,2024-12-06 05:59:59.999,99192854.64637290,190477,483.11087000,47312626.74049240,0,False,False
2024-12-06 06:00:00,97864.02,98275.9,97755.09,98079.96,1155.86623,2024-12-06 06:59:59.999,113305519.21596780,162115,512.76568000,50262226.55999160,0,False,False
2024-12-06 07:00:00,98079.97,98288.0,97759.74,98138.54,1513.64496,2024-12-06 07:59:59.999,148308472.58018220,173543,803.08528000,78672963.30105640,0,False,False
2024-12-06 08:00:00,98138.53,98705.23,98013.93,98345.38,1621.63385,2024-12-06 08:59:59.999,159632496.63019510,184956,861.75366000,84833497.62587730,0,True,False
2024-12-06 09:00:00,98345.38,98542.33,97927.22,98000.0,1586.98865,2024-12-06 09:59:59.999,155829660.50516030,241130,747.06496000,73360852.78168300,0,False,False
2024-12-06 10:00:00,98000.0,98186.0,97622.86,98124.78,1357.01704,2024-12-06 10:59:59.999,132854586.87110510,231219,525.93127000,51491988.69683100,0,False,False
2024-12-06 11:00:00,98124.79,98320.0,97812.42,98069.62,942.87343,2024-12-06 11:59:59.999,92395416.37037380,180578,462.27039000,45296259.29887750,0,False,False
2024-12-06 12:00:00,98069.61,98382.36,97512.26,97636.29,1273.05657,2024-12-06 12:59:59.999,124732346.61464010,213148,467.43828000,45820376.65522790,0,False,False
2024-12-06 13:00:00,97638.55,98913.46,97512.26,98591.99,2422.42538,2024-12-06 13:59:59.999,238149785.16553650,476886,1347.69958000,132503287.44296520,0,False,False
2024-12-06 14:00:00,98591.99,99483.81,98346.19,99481.69,3056.5731,2024-12-06 14:59:59.999,302630347.58950780,502455,1432.13397000,141803108.28237270,0,False,False
2024-12-06 15:00:00,99481.68,99483.81,98568.82,99309.99,2616.12535,2024-12-06 15:59:59.999,259198502.16448230,441697,1075.38615000,106547143.31859480,0,False,False
2024-12-06 16:00:00,99310.0,99500.0,98762.6,99004.07,1589.18851,2024-12-06 16:59:59.999,157577836.23383680,353486,740.67914000,73437794.72491350,0,False,False
2024-12-06 17:00:00,99004.06,101250.0,98882.58,100844.05,3287.63064,2024-12-06 17:59:59.999,329861238.68661010,473862,1838.06514000,184417404.27376310,0,False,False
2024-12-06 18:00:00,100844.06,101766.48,100588.23,101363.95,3318.42583,2024-12-06 18:59:59.999,336098543.72801070,500417,1594.63804000,161549336.76530500,0,False,False
2024-12-06 19:00:00,101363.95,101799.0,101120.16,101439.99,1457.11119,2024-12-06 19:59:59.999,147819446.02876060,250676,632.78995000,64209143.64376650,0,False,False
2024-12-06 20:00:00,101439.99,101898.99,101056.0,101360.0,1587.73777,2024-12-06 20:59:59.999,161297841.74293880,245160,664.45187000,67513278.92875450,0,True,False
2024-12-06 21:00:00,101360.0,101449.99,100290.9,100372.01,1134.08609,2024-12-06 21:59:59.999,114380423.26086160,190085,420.56332000,42417550.40530090,0,False,False
2024-12-06 22:00:00,100372.01,100707.37,100357.68,100504.0,695.79652,2024-12-06 22:59:59.999,69951647.13564600,108523,369.36253000,37132558.66844300,0,False,False
2024-12-06 23:00:00,100504.0,100573.99,99053.03,99740.84,1999.91146,2024-12-06 23:59:59.999,199623429.20223370,277245,1021.95900000,101986599.45490950,0,False,True
2024-12-07 00:00:00,99740.84,100406.15,99529.41,100272.01,912.55455,2024-12-07 00:59:59.999,91313260.48242080,169591,442.61196000,44284098.12837140,0,False,False
2024-12-07 01:00:00,100272.01,100428.0,99824.62,100044.31,666.65588,2024-12-07 01:59:59.999,66731138.61905220,128049,282.08621000,28237682.10692650,0,False,False
2024-12-07 02:00:00,100044.31,100169.42,99868.0,99930.01,423.24483,2024-12-07 02:59:59.999,42344220.35879000,93173,184.72701000,18482261.53652060,0,False,False
2024-12-07 03:00:00,99930.01,99930.01,99285.71,99299.63,800.94309,2024-12-07 03:59:59.999,79716101.75481870,119717,322.63534000,32106288.75442680,0,False,False
2024-12-07 04:00:00,99299.64,99666.31,99025.01,99494.57,859.54997,2024-12-07 04:59:59.999,85423258.68348190,125578,311.84141000,30989978.76352620,0,False,False
2024-12-07 05:00:00,99494.58,99643.96,98844.0,99155.98,909.81086,2024-12-07 05:59:59.999,90307855.93972330,114689,310.57589000,30823045.87997640,0,False,True
2024-12-07 06:00:00,99155.99,99393.6,99060.12,99336.27,808.71363,2024-12-07 06:59:59.999,80258777.77717450,101446,421.65063000,41847965.29113880,0,False,False
2024-12-07 07:00:00,99336.28,99494.19,99108.0,99405.2,675.92852,2024-12-07 07:59:59.999,67123948.53511710,119976,289.13700000,28712336.16594850,0,False,False
2024-12-07 08:00:00,99405.2,99561.44,99260.0,99414.76,498.53222,2024-12-07 08:59:59.999,49574676.22317440,103294,234.92662000,23361896.21432140,0,False,False
2024-12-07 09:00:00,99414.76,99821.83,99414.75,99676.48,558.38011,2024-12-07 09:59:59.999,55619382.32617220,123133,323.18237000,32190591.36903340,0,True,False
2024-12-07 10:00:00,99676.48,99708.43,99440.0,99529.5,795.39219,2024-12-07 10:59:59.999,79175280.67839910,81696,374.91259000,37318179.35998130,0,False,False
2024-12-07 11:00:00,99529.5,99750.0,99421.53,99620.0,437.99027,2024-12-07 11:59:59.999,43593898.22130200,64691,166.59180000,16581245.95793790,0,False,False
2024-12-07 12:00:00,99620.0,99703.55,99364.0,99426.87,421.89864,2024-12-07 12:59:59.999,42008317.19873710,82326,186.80039000,18600359.92123720,0,False,False
2024-12-07 13:00:00,99426.88,99518.75,99304.0,99350.0,495.32597,2024-12-07 13:59:59.999,49224455.83378890,92300,214.08803000,21276481.98826820,0,False,False
2024-12-07 14:00:00,99350.0,99779.34,99036.01,99465.3,738.05732,2024-12-07 14:59:59.999,73352845.41987400,129266,362.09110000,35997065.43371210,0,False,True
2024-12-07 15:00:00,99465.3,99800.0,99336.0,99756.01,753.80096,2024-12-07 15:59:59.999,75037499.37811610,153672,374.23090000,37252089.18172930,0,True,False
2024-12-07 16:00:00,99756.0,99799.99,99476.62,99621.56,503.9181,2024-12-07 16:59:59.999,50193520.99890480,118037,209.28407000,20849215.50161410,0,False,False
2024-12-07 17:00:00,99621.57,99717.8,99460.37,99631.97,416.16617,2024-12-07 17:59:59.999,41435563.21498760,95215,182.66752000,18186221.46656310,0,False,False
2024-12-07 18:00:00,99631.98,100263.64,99582.35,100123.32,722.0258,2024-12-07 18:59:59.999,72131003.49452380,116078,412.24835000,41189124.46788390,0,False,False
2024-12-07 19:00:00,100123.32,100262.35,99920.31,100077.45,615.47471,2024-12-07 19:59:59.999,61632564.77310150,111533,267.14489000,26753220.31079220,0,False,False
2024-12-07 20:00:00,100077.45,100380.72,100077.45,100313.57,439.41032,2024-12-07 20:59:59.999,44038203.70876900,101418,225.40360000,22589007.44038830,0,False,False
2024-12-07 21:00:00,100313.57,100439.18,99700.0,99869.8,527.22024,2024-12-07 21:59:59.999,52727258.99196150,123941,200.96297000,20101570.09359120,0,True,False
2024-12-07 22:00:00,99869.81,100046.92,99595.11,99595.11,408.98144,2024-12-07 22:59:59.999,40838111.64543310,67912,186.67553000,18641692.37992190,0,False,False
2024-12-07 23:00:00,99595.12,100259.0,99595.11,99831.99,541.97011,2024-12-07 23:59:59.999,54152702.58072220,97835,290.07382000,28979043.58352410,0,False,False
2024-12-08 00:00:00,99831.99,99978.38,99632.28,99978.38,384.70173,2024-12-08 00:59:59.999,38403080.14475390,93879,156.56295000,15628577.44282370,0,False,False
2024-12-08 01:00:00,99978.38,100128.0,99669.01,99848.36,390.67541,2024-12-08 01:59:59.999,39037281.66324350,103022,158.59033000,15847584.22578830,0,False,False
2024-12-08 02:00:00,99848.35,100328.88,99750.17,100146.9,590.34251,2024-12-08 02:59:59.999,59088860.14834760,107935,286.25511000,28655212.40652330,0,True,False
2024-12-08 03:00:00,100146.91,100260.0,99912.0,99934.82,322.49487,2024-12-08 03:59:59.999,32274561.10679060,84943,131.30401000,13140669.69950760,0,False,False
2024-12-08 04:00:00,99934.83,100030.0,99694.66,99756.01,483.49842,2024-12-08 04:59:59.999,48277453.68905900,90520,222.09376000,22176063.87949240,0,False,False
2024-12-08 05:00:00,99756.0,99783.56,99370.0,99534.26,431.31034,2024-12-08 05:59:59.999,42948733.07761090,83427,178.71003000,17795397.04063110,0,False,False
2024-12-08 06:00:00,99534.26,99803.32,99336.0,99675.96,397.06249,2024-12-08 06:59:59.999,39544118.50369570,83458,158.82941000,15818391.87261740,0,False,False
2024-12-08 07:00:00,99675.97,99863.35,99632.61,99675.11,278.48465,2024-12-08 07:59:59.999,27778258.60746980,77148,119.35255000,11906358.83772250,0,True,False
2024-12-08 08:00:00,99675.11,99687.85,98964.0,98980.01,668.22137,2024-12-08 08:59:59.999,66349598.71058370,134099,220.05225000,21853907.99381850,0,False,False
2024-12-08 09:00:00,98980.02,99300.0,98657.7,98884.02,890.41696,2024-12-08 09:59:59.999,88160653.02164620,193494,352.60277000,34915414.58011610,0,False,True
2024-12-08 10:00:00,98884.03,99409.02,98876.0,99249.22,525.53622,2024-12-08 10:59:59.999,52150026.79968840,111068,277.29352000,27512637.61733140,0,False,False
2024-12-08 11:00:00,99249.21,99844.28,99124.01,99701.16,473.22138,2024-12-08 11:59:59.999,47122733.31740280,114187,260.87776000,25976908.50322300,0,False,False
2024-12-08 12:00:00,99701.17,100200.0,99452.0,99922.48,766.06693,2024-12-08 12:59:59.999,76488924.20321290,165938,401.34278000,40077265.03795700,0,False,False
2024-12-08 13:00:00,99922.49,100500.0,99803.8,100408.8,993.73135,2024-12-08 13:59:59.999,99546123.50071490,189784,496.18255000,49712685.75707050,0,True,False
2024-12-08 14:00:00,100408.79,100426.1,99724.75,99726.73,784.39963,2024-12-08 14:59:59.999,78512762.73350800,138200,378.87781000,37927941.95717280,0,False,False
2024-12-08 15:00:00,99726.72,99964.63,99357.16,99912.01,844.24534,2024-12-08 15:59:59.999,84121517.55431720,206021,408.08571000,40667668.01140770,0,False,True
2024-12-08 16:00:00,99912.01,100142.85,99733.15,99832.96,648.81492,2024-12-08 16:59:59.999,64832525.02596670,160964,336.70973000,33648436.31396100,0,False,False
2024-12-08 17:00:00,99832.97,100000.0,99628.01,99943.98,477.73217,2024-12-08 17:59:59.999,47692099.39626370,127067,210.09882000,20973312.06544100,0,False,False
2024-12-08 18:00:00,99943.99,100016.0,99563.83,99660.98,561.37841,2024-12-08 18:59:59.999,56052759.42830060,119953,273.71079000,27331669.90214760,0,False,False
2024-12-08 19:00:00,99660.99,100198.0,99480.0,100100.98,531.70789,2024-12-08 19:59:59.999,53069868.05108140,114213,302.76338000,30230122.94993490,0,True,True
2024-12-08 20:00:00,100100.99,100156.0,99800.0,99800.01,402.06692,2024-12-08 20:59:59.999,40193216.33807370,118906,168.19932000,16814388.01049710,0,False,False
2024-12-08 21:00:00,99800.01,100058.83,99736.06,100026.97,359.99203,2024-12-08 21:59:59.999,35972502.40640310,75250,241.44829000,24126182.15725830,0,False,False
2024-12-08 22:00:00,100026.98,100274.44,99879.21,100220.01,504.28845,2024-12-08 22:59:59.999,50448063.74179700,85196,304.48900000,30462622.94791780,0,False,False
2024-12-08 23:00:00,100220.01,101351.0,100088.98,101109.59,1902.60649,2024-12-08 23:59:59.999,191511225.23221970,216037,1108.36910000,111546319.70847460,0,True,False
2024-12-09 00:00:00,101109.6,101215.93,99347.98,99656.36,2258.99758,2024-12-09 00:59:59.999,225952987.25496320,406177,1020.62064000,102092627.85589330,0,False,False
2024-12-09 01:00:00,99656.36,99863.99,99390.0,99528.54,823.51766,2024-12-09 01:59:59.999,82047862.90052270,239733,385.09644000,38366683.12539100,0,False,False
2024-12-09 02:00:00,99528.55,99721.56,99009.73,99195.89,1413.47378,2024-12-09 02:59:59.999,140337127.32527640,202241,587.93940000,58373676.38822630,0,False,False
2024-12-09 03:00:00,99195.89,99350.45,98432.18,99090.84,1635.58345,2024-12-09 03:59:59.999,161856484.36539170,168286,749.08975000,74178703.71372110,0,False,True
2024-12-09 04:00:00,99090.84,99459.61,98767.54,99427.99,1121.55117,2024-12-09 04:59:59.999,111252164.72746030,160302,682.94455000,67749289.45688450,0,False,False
2024-12-09 05:00:00,99428.0,99554.89,99324.0,99435.87,828.28925,2024-12-09 05:59:59.999,82384689.77096470,99163,493.72282000,49109193.08516460,0,False,False
2024-12-09 06:00:00,99435.87,99475.99,98856.02,99044.64,742.40929,2024-12-09 06:59:59.999,73639532.81422740,151893,366.31785000,36336353.48341280,0,False,False
2024-12-09 07:00:00,99044.64,99729.88,98328.0,99576.51,1948.804,2024-12-09 07:59:59.999,192859896.82105580,342386,941.12194000,93201490.81592090,0,True,True
2024-12-09 08:00:00,99576.51,99679.71,98808.0,98901.15,1450.14652,2024-12-09 08:59:59.999,143990016.24956610,340412,645.12426000,64059538.52705450,0,False,False
2024-12-09 09:00:00,98901.15,99099.99,98406.08,98406.08,1562.66715,2024-12-09 09:59:59.999,154243907.60243320,383304,709.68751000,70065080.97204430,0,False,False
2024-12-09 10:00:00,98406.08,98770.11,98272.04,98714.52,1334.96471,2024-12-09 10:59:59.999,131457415.87647920,280835,610.42380000,60117171.35217660,0,False,False
2024-12-09 11:00:00,98714.52,98714.52,98035.57,98088.47,1407.15762,2024-12-09 11:59:59.999,138260458.42985980,291165,606.19789000,59566721.17523760,0,False,False
2024-12-09 12:00:00,98088.47,98627.7,97948.01,98601.05,1508.07381,2024-12-09 12:59:59.999,148233814.59078140,277397,760.84876000,74814497.90320620,0,False,True
2024-12-09 13:00:00,98601.05,99211.58,98237.03,99004.03,1460.24803,2024-12-09 13:59:59.999,144308135.82627310,283106,668.07051000,66019759.48066640,0,False,False
2024-12-09 14:00:00,99004.03,100390.0,98856.0,100156.26,2487.20504,2024-12-09 14:59:59.999,247822409.57734300,384487,1216.16530000,121214149.53617160,0,False,False
2024-12-09 15:00:00,100156.26,100421.8,97508.58,97812.0,5110.07575,2024-12-09 15:59:59.999,503323440.05624590,748041,2366.39235000,233003203.73219010,0,True,False
2024-12-09 16:00:00,97812.0,98398.0,97460.0,97844.06,2642.96173,2024-12-09 16:59:59.999,258979909.06496450,465401,1323.80856000,129726291.72621670,0,False,False
2024-12-09 17:00:00,97844.06,98240.0,97350.0,97368.04,1542.83473,2024-12-09 17:59:59.999,150827792.79500770,328876,712.98409000,69736487.24045350,0,False,False
2024-12-09 18:00:00,97368.05,98260.0,97365.48,97776.66,1546.89958,2024-12-09 18:59:59.999,151488372.89793240,302608,850.66624000,83297992.06103170,0,False,False
2024-12-09 19:00:00,97776.65,97776.66,97000.0,97070.32,1913.69602,2024-12-09 19:59:59.999,186276076.60524870,327745,819.88996000,79824709.74443570,0,False,False
2024-12-09 20:00:00,97070.33,97330.49,96111.0,96252.01,3713.47796,2024-12-09 20:59:59.999,359389969.34901630,583752,1777.24095000,172041414.59568900,0,False,False
2024-12-09 21:00:00,96252.0,97572.52,94150.05,96892.0,8232.45482,2024-12-09 21:59:59.999,791965015.95623870,808861,3741.76061000,360401658.11280390,0,False,True
